AVG_PURCHASE_VALUE_EUR,PURCHASE_COUNT,CLUSTER
0.0,0.0,3
27.324,6.0,0
0.0,0.0,3
0.0,0.0,3
47.564,2.0,2
27.324,1.0,0
14.168,1.0,3
14.168,1.0,3
25.3,2.0,0
22.264,2.0,0
29.348,5.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
47.564,5.0,2
44.528,2.0,2
13.156,1.0,3
0.0,0.0,3
23.276,2.0,0
41.492,1.0,2
17.204,6.0,0
30.36,1.0,0
23.276,1.0,0
0.0,0.0,3
0.0,0.0,3
96.14,1.0,2
27.324,1.0,0
0.0,0.0,3
23.276,7.0,0
0.0,0.0,3
0.0,0.0,3
27.324,3.0,0
0.0,0.0,3
15.18,2.0,0
0.0,0.0,3
0.0,0.0,3
25.3,4.0,0
6.072,1.0,3
0.0,0.0,3
18.216,14.0,1
0.0,0.0,3
36.432,3.0,0
0.0,0.0,3
19.228,1.0,0
0.0,0.0,3
32.384,26.0,1
25.3,1.0,0
65.78,1.0,2
0.0,0.0,3
29.348,6.0,0
37.444,17.0,1
40.48,3.0,0
0.0,0.0,3
14.168,22.0,1
0.0,0.0,3
37.444,2.0,0
0.0,0.0,3
26.312,2.0,0
23.276,1.0,0
0.0,0.0,3
26.312,2.0,0
0.0,0.0,3
25.3,6.0,0
37.444,6.0,0
40.48,2.0,0
31.372,18.0,1
0.0,0.0,3
27.324,1.0,0
89.056,1.0,2
24.288,1.0,0
0.0,0.0,3
0.0,0.0,3
30.36,4.0,0
33.396,39.0,1
0.0,0.0,3
9.108,1.0,3
0.0,0.0,3
59.708,1.0,2
0.0,0.0,3
23.276,1.0,0
59.708,2.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
46.552,1.0,2
0.0,0.0,3
16.192,1.0,0
0.0,0.0,3
22.264,4.0,0
0.0,0.0,3
41.492,1.0,2
41.492,1.0,2
18.216,8.0,0
27.324,15.0,1
17.204,3.0,0
0.0,0.0,3
0.0,0.0,3
14.168,3.0,0
20.24,38.0,1
0.0,0.0,3
50.6,2.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
30.36,34.0,1
11.132,6.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
19.228,1.0,0
24.288,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
16.192,1.0,0
45.54,1.0,2
0.0,0.0,3
41.492,1.0,2
42.504,2.0,2
0.0,0.0,3
13.156,2.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
53.636,3.0,2
12.144,1.0,3
0.0,0.0,3
48.576,2.0,2
0.0,0.0,3
0.0,0.0,3
7.084,8.0,0
0.0,0.0,3
43.516,10.0,2
0.0,0.0,3
0.0,0.0,3
50.6,2.0,2
0.0,0.0,3
26.312,16.0,1
0.0,0.0,3
0.0,0.0,3
32.384,1.0,0
41.492,5.0,0
49.588,9.0,2
0.0,0.0,3
25.3,11.0,0
0.0,0.0,3
26.312,5.0,0
12.144,3.0,0
28.336,1.0,0
0.0,0.0,3
0.0,0.0,3
22.264,16.0,1
0.0,0.0,3
16.192,1.0,0
0.0,0.0,3
25.3,2.0,0
45.54,1.0,2
0.0,0.0,3
21.252,1.0,0
66.792,3.0,2
41.492,1.0,2
24.288,1.0,0
30.36,16.0,1
33.396,7.0,0
47.564,1.0,2
33.396,1.0,0
38.456,5.0,0
0.0,0.0,3
0.0,0.0,3
30.36,9.0,0
19.228,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
38.456,1.0,0
0.0,0.0,3
0.0,0.0,3
50.6,4.0,2
0.0,0.0,3
77.924,3.0,2
20.24,10.0,0
27.324,1.0,0
28.336,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
21.252,1.0,0
21.252,1.0,0
0.0,0.0,3
0.0,0.0,3
20.24,1.0,0
58.696,1.0,2
0.0,0.0,3
37.444,11.0,0
29.348,2.0,0
0.0,0.0,3
36.432,1.0,0
26.312,5.0,0
0.0,0.0,3
20.24,2.0,0
0.0,0.0,3
32.384,17.0,1
39.468,33.0,1
33.396,1.0,0
23.276,1.0,0
35.42,2.0,0
0.0,0.0,3
0.0,0.0,3
66.792,1.0,2
37.444,1.0,0
39.468,1.0,0
54.648,4.0,2
61.732,1.0,2
81.972,1.0,2
0.0,0.0,3
23.276,1.0,0
0.0,0.0,3
0.0,0.0,3
32.384,2.0,0
0.0,0.0,3
19.228,1.0,0
41.492,3.0,2
0.0,0.0,3
25.3,5.0,0
25.3,1.0,0
24.288,1.0,0
21.252,12.0,0
32.384,1.0,0
30.36,6.0,0
23.276,11.0,0
36.432,3.0,0
0.0,0.0,3
9.108,8.0,0
0.0,0.0,3
39.468,4.0,0
14.168,1.0,3
38.456,1.0,0
41.492,10.0,0
26.312,2.0,0
0.0,0.0,3
22.264,24.0,1
0.0,0.0,3
27.324,7.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
41.492,1.0,2
31.372,4.0,0
25.3,6.0,0
28.336,2.0,0
80.96,1.0,2
0.0,0.0,3
0.0,0.0,3
29.348,3.0,0
0.0,0.0,3
22.264,1.0,0
22.264,21.0,1
0.0,0.0,3
0.0,0.0,3
85.008,2.0,2
28.336,10.0,0
33.396,7.0,0
46.552,3.0,2
44.528,2.0,2
38.456,11.0,0
0.0,0.0,3
0.0,0.0,3
28.336,12.0,0
29.348,25.0,1
35.42,6.0,0
12.144,2.0,3
37.444,5.0,0
30.36,3.0,0
0.0,0.0,3
29.348,3.0,0
0.0,0.0,3
19.228,1.0,0
54.648,1.0,2
38.456,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
33.396,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
22.264,2.0,0
41.492,1.0,2
35.42,2.0,0
0.0,0.0,3
0.0,0.0,3
35.42,2.0,0
26.312,3.0,0
44.528,2.0,2
30.36,9.0,0
0.0,0.0,3
0.0,0.0,3
46.552,1.0,2
57.684,1.0,2
9.108,2.0,3
53.636,5.0,2
39.468,15.0,1
0.0,0.0,3
40.48,3.0,0
18.216,28.0,1
25.3,29.0,1
53.636,6.0,2
0.0,0.0,3
66.792,1.0,2
56.672,7.0,2
0.0,0.0,3
0.0,0.0,3
29.348,16.0,1
0.0,0.0,3
23.276,3.0,0
49.588,1.0,2
18.216,1.0,0
23.276,2.0,0
41.492,2.0,2
24.288,5.0,0
0.0,0.0,3
7.084,2.0,3
0.0,0.0,3
21.252,1.0,0
0.0,0.0,3
21.252,2.0,0
0.0,0.0,3
37.444,2.0,0
0.0,0.0,3
41.492,1.0,2
17.204,1.0,0
0.0,0.0,3
17.204,5.0,0
25.3,12.0,0
38.456,7.0,0
0.0,0.0,3
0.0,0.0,3
54.648,2.0,2
68.816,1.0,2
35.42,4.0,0
95.128,3.0,2
18.216,1.0,0
36.432,4.0,0
0.0,0.0,3
17.204,2.0,0
20.24,2.0,0
24.288,4.0,0
55.66,1.0,2
35.42,7.0,0
27.324,4.0,0
0.0,0.0,3
0.0,0.0,3
26.312,14.0,1
36.432,1.0,0
0.0,0.0,3
40.48,1.0,2
57.684,2.0,2
31.372,1.0,0
70.84,7.0,2
22.264,2.0,0
38.456,14.0,1
26.312,1.0,0
17.204,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
29.348,2.0,0
17.204,22.0,1
19.228,1.0,0
18.216,2.0,0
0.0,0.0,3
0.0,0.0,3
29.348,1.0,0
54.648,1.0,2
31.372,5.0,0
0.0,0.0,3
71.852,2.0,2
25.3,2.0,0
39.468,11.0,0
0.0,0.0,3
0.0,0.0,3
79.948,1.0,2
17.204,1.0,0
124.476,1.0,2
43.516,4.0,2
17.204,2.0,0
0.0,0.0,3
28.336,2.0,0
25.3,3.0,0
0.0,0.0,3
71.852,1.0,2
37.444,6.0,0
13.156,13.0,1
25.3,1.0,0
32.384,6.0,0
26.312,5.0,0
0.0,0.0,3
30.36,1.0,0
0.0,0.0,3
0.0,0.0,3
43.516,5.0,2
31.372,2.0,0
32.384,9.0,0
37.444,1.0,0
35.42,2.0,0
0.0,0.0,3
33.396,2.0,0
43.516,1.0,2
11.132,1.0,3
29.348,6.0,0
44.528,3.0,2
47.564,7.0,2
23.276,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
38.456,3.0,0
31.372,15.0,1
28.336,1.0,0
0.0,0.0,3
52.624,8.0,2
0.0,0.0,3
14.168,1.0,3
0.0,0.0,3
14.168,3.0,0
0.0,0.0,3
42.504,1.0,2
19.228,13.0,1
6.072,1.0,3
28.336,3.0,0
0.0,0.0,3
23.276,4.0,0
0.0,0.0,3
29.348,1.0,0
37.444,4.0,0
32.384,11.0,0
30.36,12.0,0
0.0,0.0,3
28.336,5.0,0
32.384,17.0,1
0.0,0.0,3
0.0,0.0,3
32.384,7.0,0
32.384,8.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
20.24,1.0,0
41.492,7.0,0
55.66,11.0,2
38.456,2.0,0
0.0,0.0,3
42.504,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
41.492,1.0,2
34.408,2.0,0
55.66,11.0,2
27.324,1.0,0
51.612,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
11.132,25.0,1
21.252,1.0,0
0.0,0.0,3
29.348,7.0,0
0.0,0.0,3
15.18,11.0,0
47.564,2.0,2
0.0,0.0,3
31.372,14.0,1
0.0,0.0,3
0.0,0.0,3
43.516,2.0,2
18.216,5.0,0
40.48,9.0,0
78.936,2.0,2
51.612,3.0,2
56.672,2.0,2
20.24,10.0,0
29.348,26.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
33.396,2.0,0
43.516,4.0,2
32.384,1.0,0
42.504,2.0,2
31.372,17.0,1
0.0,0.0,3
0.0,0.0,3
25.3,4.0,0
0.0,0.0,3
34.408,3.0,0
0.0,0.0,3
32.384,2.0,0
59.708,1.0,2
43.516,1.0,2
34.408,1.0,0
36.432,9.0,0
26.312,1.0,0
17.204,7.0,0
29.348,1.0,0
46.552,1.0,2
23.276,2.0,0
0.0,0.0,3
0.0,0.0,3
35.42,7.0,0
15.18,1.0,0
18.216,1.0,0
32.384,2.0,0
0.0,0.0,3
41.492,1.0,2
0.0,0.0,3
43.516,1.0,2
24.288,2.0,0
35.42,8.0,0
23.276,3.0,0
61.732,4.0,2
0.0,0.0,3
0.0,0.0,3
42.504,27.0,1
37.444,4.0,0
43.516,2.0,2
31.372,1.0,0
0.0,0.0,3
30.36,19.0,1
36.432,5.0,0
15.18,1.0,0
27.324,1.0,0
53.636,21.0,1
41.492,16.0,1
37.444,6.0,0
0.0,0.0,3
0.0,0.0,3
19.228,12.0,0
0.0,0.0,3
0.0,0.0,3
37.444,2.0,0
0.0,0.0,3
22.264,3.0,0
44.528,9.0,2
0.0,0.0,3
24.288,1.0,0
58.696,1.0,2
0.0,0.0,3
43.516,9.0,2
36.432,10.0,0
0.0,0.0,3
27.324,3.0,0
31.372,6.0,0
0.0,0.0,3
20.24,1.0,0
45.54,4.0,2
28.336,1.0,0
25.3,13.0,1
0.0,0.0,3
37.444,10.0,0
17.204,3.0,0
28.336,1.0,0
10.12,14.0,1
54.648,1.0,2
31.372,1.0,0
17.204,6.0,0
26.312,1.0,0
0.0,0.0,3
29.348,18.0,1
0.0,0.0,3
21.252,20.0,1
44.528,3.0,2
0.0,0.0,3
10.12,5.0,0
43.516,12.0,0
0.0,0.0,3
30.36,6.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
48.576,9.0,2
26.312,17.0,1
0.0,0.0,3
22.264,1.0,0
0.0,0.0,3
44.528,9.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
46.552,2.0,2
0.0,0.0,3
20.24,9.0,0
25.3,20.0,1
23.276,4.0,0
0.0,0.0,3
35.42,1.0,0
34.408,10.0,0
19.228,2.0,0
0.0,0.0,3
51.612,1.0,2
21.252,6.0,0
0.0,0.0,3
33.396,5.0,0
31.372,1.0,0
35.42,4.0,0
0.0,0.0,3
0.0,0.0,3
41.492,7.0,0
0.0,0.0,3
0.0,0.0,3
32.384,1.0,0
0.0,0.0,3
50.6,2.0,2
15.18,14.0,1
0.0,0.0,3
73.876,1.0,2
48.576,2.0,2
0.0,0.0,3
0.0,0.0,3
31.372,1.0,0
11.132,1.0,3
10.12,11.0,0
0.0,0.0,3
0.0,0.0,3
29.348,9.0,0
0.0,0.0,3
0.0,0.0,3
24.288,1.0,0
11.132,11.0,0
0.0,0.0,3
24.288,2.0,0
38.456,2.0,0
22.264,4.0,0
29.348,2.0,0
55.66,3.0,2
0.0,0.0,3
0.0,0.0,3
34.408,3.0,0
0.0,0.0,3
11.132,9.0,0
42.504,2.0,2
0.0,0.0,3
25.3,1.0,0
0.0,0.0,3
26.312,3.0,0
0.0,0.0,3
0.0,0.0,3
9.108,11.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
18.216,1.0,0
21.252,15.0,1
0.0,0.0,3
31.372,1.0,0
0.0,0.0,3
23.276,1.0,0
16.192,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
18.216,4.0,0
7.084,1.0,3
0.0,0.0,3
0.0,0.0,3
45.54,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
29.348,2.0,0
0.0,0.0,3
13.156,1.0,3
48.576,1.0,2
49.588,1.0,2
28.336,3.0,0
36.432,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
33.396,1.0,0
0.0,0.0,3
21.252,4.0,0
15.18,26.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
2.024,1.0,3
7.084,1.0,3
0.0,0.0,3
31.372,16.0,1
11.132,1.0,3
0.0,0.0,3
0.0,0.0,3
62.744,1.0,2
0.0,0.0,3
11.132,38.0,1
0.0,0.0,3
38.456,1.0,0
0.0,0.0,3
15.18,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
20.24,3.0,0
0.0,0.0,3
0.0,0.0,3
27.324,10.0,0
0.0,0.0,3
0.0,0.0,3
23.276,2.0,0
77.924,3.0,2
14.168,19.0,1
0.0,0.0,3
32.384,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
31.372,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
16.192,3.0,0
0.0,0.0,3
19.228,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
14.168,1.0,3
0.0,0.0,3
32.384,3.0,0
0.0,0.0,3
1.012,10.0,0
19.228,16.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
15.18,1.0,0
0.0,0.0,3
29.348,11.0,0
0.0,0.0,3
10.12,2.0,3
12.144,1.0,3
15.18,1.0,0
29.348,6.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
12.144,1.0,3
0.0,0.0,3
23.276,2.0,0
0.0,0.0,3
25.3,7.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
18.216,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
59.708,2.0,2
33.396,5.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
32.384,1.0,0
21.252,1.0,0
11.132,3.0,3
10.12,1.0,3
0.0,0.0,3
0.0,0.0,3
73.876,13.0,2
14.168,6.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
48.576,1.0,2
40.48,3.0,0
0.0,0.0,3
0.0,0.0,3
17.204,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
43.516,19.0,1
28.336,2.0,0
56.672,3.0,2
14.168,3.0,0
0.0,0.0,3
38.456,16.0,1
0.0,0.0,3
0.0,0.0,3
18.216,1.0,0
0.0,0.0,3
26.312,1.0,0
102.212,1.0,2
0.0,0.0,3
18.216,17.0,1
0.0,0.0,3
0.0,0.0,3
11.132,1.0,3
0.0,0.0,3
18.216,3.0,0
10.12,8.0,0
0.0,0.0,3
39.468,2.0,0
0.0,0.0,3
21.252,9.0,0
6.072,4.0,3
83.996,1.0,2
0.0,0.0,3
0.0,0.0,3
72.864,4.0,2
0.0,0.0,3
22.264,39.0,1
0.0,0.0,3
29.348,1.0,0
19.228,2.0,0
24.288,1.0,0
19.228,4.0,0
27.324,1.0,0
17.204,1.0,0
0.0,0.0,3
0.0,0.0,3
16.192,3.0,0
62.744,9.0,2
23.276,4.0,0
7.084,3.0,3
0.0,0.0,3
0.0,0.0,3
22.264,1.0,0
0.0,0.0,3
34.408,5.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
33.396,4.0,0
16.192,15.0,1
27.324,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
24.288,32.0,1
0.0,0.0,3
9.108,6.0,0
8.096,2.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
17.204,17.0,1
25.3,19.0,1
50.6,7.0,2
23.276,4.0,0
54.648,3.0,2
0.0,0.0,3
8.096,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
21.252,2.0,0
33.396,9.0,0
0.0,0.0,3
6.072,2.0,3
26.312,11.0,0
28.336,14.0,1
0.0,0.0,3
11.132,3.0,3
0.0,0.0,3
26.312,4.0,0
23.276,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
18.216,4.0,0
0.0,0.0,3
21.252,7.0,0
29.348,1.0,0
0.0,0.0,3
17.204,1.0,0
26.312,11.0,0
0.0,0.0,3
34.408,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
26.312,4.0,0
123.464,2.0,2
0.0,0.0,3
0.0,0.0,3
48.576,4.0,2
22.264,1.0,0
0.0,0.0,3
10.12,4.0,0
0.0,0.0,3
0.0,0.0,3
22.264,2.0,0
31.372,9.0,0
0.0,0.0,3
44.528,9.0,2
0.0,0.0,3
11.132,5.0,0
29.348,1.0,0
21.252,11.0,0
0.0,0.0,3
30.36,6.0,0
16.192,16.0,1
29.348,17.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
25.3,3.0,0
0.0,0.0,3
12.144,2.0,3
0.0,0.0,3
36.432,3.0,0
0.0,0.0,3
21.252,5.0,0
0.0,0.0,3
47.564,1.0,2
61.732,1.0,2
0.0,0.0,3
28.336,2.0,0
0.0,0.0,3
0.0,0.0,3
7.084,7.0,0
19.228,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
21.252,2.0,0
0.0,0.0,3
7.084,2.0,3
0.0,0.0,3
26.312,3.0,0
28.336,1.0,0
56.672,8.0,2
49.588,2.0,2
47.564,5.0,2
0.0,0.0,3
23.276,1.0,0
105.248,1.0,2
16.192,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
33.396,1.0,0
89.056,3.0,2
0.0,0.0,3
36.432,1.0,0
0.0,0.0,3
29.348,16.0,1
0.0,0.0,3
36.432,13.0,1
22.264,5.0,0
15.18,1.0,0
38.456,2.0,0
27.324,2.0,0
47.564,4.0,2
0.0,0.0,3
20.24,1.0,0
18.216,7.0,0
29.348,6.0,0
18.216,1.0,0
13.156,18.0,1
20.24,1.0,0
49.588,1.0,2
55.66,16.0,1
0.0,0.0,3
40.48,5.0,0
0.0,0.0,3
26.312,1.0,0
24.288,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
80.96,1.0,2
0.0,0.0,3
16.192,1.0,0
0.0,0.0,3
0.0,0.0,3
38.456,18.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
27.324,2.0,0
0.0,0.0,3
67.804,2.0,2
38.456,36.0,1
42.504,7.0,2
31.372,2.0,0
0.0,0.0,3
16.192,2.0,0
58.696,3.0,2
21.252,1.0,0
0.0,0.0,3
26.312,5.0,0
27.324,4.0,0
22.264,4.0,0
14.168,1.0,3
36.432,4.0,0
0.0,0.0,3
34.408,5.0,0
17.204,1.0,0
24.288,6.0,0
0.0,0.0,3
69.828,1.0,2
27.324,2.0,0
0.0,0.0,3
0.0,0.0,3
25.3,1.0,0
20.24,20.0,1
31.372,4.0,0
39.468,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
28.336,1.0,0
0.0,0.0,3
0.0,0.0,3
30.36,3.0,0
0.0,0.0,3
26.312,15.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
7.084,1.0,3
39.468,9.0,0
0.0,0.0,3
27.324,3.0,0
0.0,0.0,3
39.468,1.0,0
36.432,2.0,0
0.0,0.0,3
21.252,35.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
16.192,5.0,0
3.036,1.0,3
33.396,1.0,0
35.42,1.0,0
32.384,4.0,0
19.228,1.0,0
31.372,1.0,0
0.0,0.0,3
20.24,4.0,0
21.252,26.0,1
0.0,0.0,3
0.0,0.0,3
29.348,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
40.48,6.0,0
25.3,7.0,0
0.0,0.0,3
96.14,1.0,2
18.216,8.0,0
0.0,0.0,3
17.204,4.0,0
38.456,1.0,0
24.288,16.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
20.24,2.0,0
20.24,1.0,0
0.0,0.0,3
0.0,0.0,3
16.192,1.0,0
10.12,9.0,0
0.0,0.0,3
43.516,7.0,2
56.672,4.0,2
0.0,0.0,3
32.384,5.0,0
0.0,0.0,3
34.408,7.0,0
23.276,3.0,0
25.3,1.0,0
0.0,0.0,3
11.132,1.0,3
27.324,2.0,0
0.0,0.0,3
0.0,0.0,3
36.432,4.0,0
0.0,0.0,3
0.0,0.0,3
19.228,1.0,0
10.12,18.0,1
12.144,6.0,0
0.0,0.0,3
0.0,0.0,3
44.528,1.0,2
0.0,0.0,3
30.36,17.0,1
0.0,0.0,3
41.492,13.0,1
14.168,3.0,0
0.0,0.0,3
0.0,0.0,3
33.396,8.0,0
0.0,0.0,3
39.468,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
16.192,1.0,0
0.0,0.0,3
46.552,1.0,2
21.252,9.0,0
0.0,0.0,3
0.0,0.0,3
29.348,1.0,0
14.168,1.0,3
0.0,0.0,3
0.0,0.0,3
29.348,31.0,1
16.192,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
26.312,11.0,0
0.0,0.0,3
39.468,26.0,1
26.312,4.0,0
16.192,1.0,0
0.0,0.0,3
30.36,1.0,0
29.348,1.0,0
0.0,0.0,3
33.396,1.0,0
0.0,0.0,3
0.0,0.0,3
61.732,3.0,2
0.0,0.0,3
0.0,0.0,3
11.132,1.0,3
30.36,4.0,0
57.684,3.0,2
0.0,0.0,3
10.12,1.0,3
0.0,0.0,3
35.42,1.0,0
0.0,0.0,3
10.12,2.0,3
0.0,0.0,3
0.0,0.0,3
11.132,2.0,3
19.228,1.0,0
0.0,0.0,3
74.888,1.0,2
0.0,0.0,3
0.0,0.0,3
24.288,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
22.264,1.0,0
45.54,23.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
17.204,14.0,1
0.0,0.0,3
28.336,3.0,0
6.072,1.0,3
0.0,0.0,3
19.228,7.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
21.252,2.0,0
0.0,0.0,3
40.48,26.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
6.072,1.0,3
28.336,2.0,0
0.0,0.0,3
0.0,0.0,3
6.072,1.0,3
6.072,1.0,3
0.0,0.0,3
0.0,0.0,3
19.228,2.0,0
0.0,0.0,3
0.0,0.0,3
36.432,7.0,0
0.0,0.0,3
21.252,9.0,0
9.108,1.0,3
16.192,2.0,0
30.36,8.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
24.288,2.0,0
0.0,0.0,3
0.0,0.0,3
44.528,2.0,2
0.0,0.0,3
52.624,5.0,2
0.0,0.0,3
22.264,1.0,0
9.108,5.0,0
0.0,0.0,3
33.396,7.0,0
0.0,0.0,3
61.732,3.0,2
0.0,0.0,3
41.492,23.0,1
0.0,0.0,3
0.0,0.0,3
23.276,2.0,0
40.48,1.0,2
6.072,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
37.444,8.0,0
0.0,0.0,3
0.0,0.0,3
12.144,1.0,3
0.0,0.0,3
23.276,28.0,1
67.804,13.0,2
15.18,1.0,0
0.0,0.0,3
33.396,1.0,0
0.0,0.0,3
22.264,1.0,0
42.504,1.0,2
34.408,18.0,1
6.072,1.0,3
35.42,4.0,0
26.312,1.0,0
44.528,2.0,2
12.144,1.0,3
0.0,0.0,3
0.0,0.0,3
13.156,2.0,3
33.396,1.0,0
0.0,0.0,3
27.324,1.0,0
24.288,1.0,0
0.0,0.0,3
0.0,0.0,3
36.432,1.0,0
26.312,2.0,0
34.408,3.0,0
0.0,0.0,3
15.18,1.0,0
21.252,1.0,0
25.3,1.0,0
0.0,0.0,3
38.456,4.0,0
0.0,0.0,3
30.36,4.0,0
27.324,10.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
16.192,2.0,0
15.18,39.0,1
0.0,0.0,3
42.504,2.0,2
44.528,1.0,2
0.0,0.0,3
0.0,0.0,3
6.072,1.0,3
15.18,3.0,0
24.288,9.0,0
18.216,1.0,0
0.0,0.0,3
65.78,1.0,2
20.24,13.0,1
20.24,10.0,0
0.0,0.0,3
15.18,4.0,0
7.084,1.0,3
28.336,7.0,0
31.372,2.0,0
26.312,5.0,0
56.672,5.0,2
32.384,23.0,1
22.264,2.0,0
30.36,6.0,0
0.0,0.0,3
39.468,3.0,0
0.0,0.0,3
0.0,0.0,3
24.288,18.0,1
10.12,1.0,3
38.456,5.0,0
21.252,4.0,0
14.168,6.0,0
46.552,1.0,2
0.0,0.0,3
15.18,6.0,0
0.0,0.0,3
0.0,0.0,3
14.168,1.0,3
0.0,0.0,3
6.072,1.0,3
0.0,0.0,3
0.0,0.0,3
41.492,1.0,2
14.168,3.0,0
0.0,0.0,3
8.096,1.0,3
17.204,1.0,0
0.0,0.0,3
8.096,2.0,3
0.0,0.0,3
0.0,0.0,3
8.096,10.0,0
0.0,0.0,3
0.0,0.0,3
53.636,30.0,1
0.0,0.0,3
24.288,1.0,0
27.324,1.0,0
0.0,0.0,3
35.42,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
26.312,7.0,0
0.0,0.0,3
44.528,5.0,2
37.444,1.0,0
0.0,0.0,3
57.684,5.0,2
14.168,1.0,3
0.0,0.0,3
20.24,18.0,1
0.0,0.0,3
11.132,6.0,0
0.0,0.0,3
0.0,0.0,3
10.12,1.0,3
8.096,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
16.192,1.0,0
0.0,0.0,3
17.204,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
